image_id,perception,lat,lon,city,wins,total,Q,label
5140d593fdc9f049260034fd,aesthetic,12.54147999999998,55.676502,Copenhagen,4,4,1.0,1
5140d598fdc9f04926003505,aesthetic,12.575028999999972,55.701409,Copenhagen,6,6,1.0,1
5140d59bfdc9f0492600350a,aesthetic,12.574100000000044,55.718134,Copenhagen,5,6,0.8333333333333334,1
5140d5a2fdc9f04926003518,aesthetic,12.598412000000051,55.704985,Copenhagen,0,3,0.0,0
5140d5a8fdc9f04926003523,aesthetic,12.579277000000047,55.679741,Copenhagen,4,5,0.8,1
5140d5a9fdc9f04926003525,aesthetic,12.518537000000038,55.727666,Copenhagen,6,7,0.8571428571428571,1
5140d5affdc9f0492600352c,aesthetic,12.619139000000018,55.689844,Copenhagen,4,5,0.8,1
5140d5b2fdc9f04926003533,aesthetic,12.560099000000037,55.70975,Copenhagen,5,6,0.8333333333333334,1
5140d5bcfdc9f04926003543,aesthetic,12.594951000000036,55.691933,Copenhagen,0,3,0.0,0
5140d5bcfdc9f04926003544,aesthetic,12.54887199999996,55.652376,Copenhagen,1,5,0.2,0
5140d5bdfdc9f04926003546,aesthetic,12.540042999999969,55.701813,Copenhagen,0,3,0.0,0
5140d5bffdc9f04926003548,aesthetic,12.548786000000064,55.679847,Copenhagen,5,5,1.0,1
5140d5c0fdc9f0492600354b,aesthetic,12.605123000000049,55.708207,Copenhagen,5,6,0.8333333333333334,1
5140d5c3fdc9f04926003553,aesthetic,12.60420499999998,55.680683,Copenhagen,4,5,0.8,1
5140d5c4fdc9f04926003555,aesthetic,12.612527999999998,55.68563,Copenhagen,4,4,1.0,1
5140d5c6fdc9f0492600355b,aesthetic,12.547868999999992,55.721446,Copenhagen,4,5,0.8,1
5140d5c8fdc9f0492600355e,aesthetic,12.54351500000007,55.669653,Copenhagen,0,3,0.0,0
5140d5c9fdc9f04926003562,aesthetic,12.57316400000002,55.642155,Copenhagen,4,4,1.0,1
5140d5cbfdc9f04926003567,aesthetic,12.537005000000022,55.706387,Copenhagen,0,4,0.0,0
5140d5cbfdc9f04926003569,aesthetic,12.627856000000063,55.659424,Copenhagen,0,4,0.0,0
5140d5ccfdc9f0492600356b,aesthetic,12.607207000000017,55.719196,Copenhagen,0,5,0.0,0
5140d5d1fdc9f04926003574,aesthetic,12.64251200000001,55.64745,Copenhagen,4,4,1.0,1
5140d5d5fdc9f0492600357d,aesthetic,12.56897200000003,55.681547,Copenhagen,4,4,1.0,1
5140d5dcfdc9f0492600358b,aesthetic,12.51443100000006,55.72728,Copenhagen,0,3,0.0,0
5140d5ddfdc9f0492600358d,aesthetic,12.62493500000005,55.684169,Copenhagen,0,3,0.0,0
5140d5e9fdc9f049260035a5,aesthetic,12.562010999999984,55.659031,Copenhagen,0,5,0.0,0
5140d5edfdc9f049260035aa,aesthetic,12.591001000000006,55.640073,Copenhagen,5,6,0.8333333333333334,1
5140d5effdc9f049260035b2,aesthetic,12.56513700000005,55.731743,Copenhagen,3,3,1.0,1
5140d5f2fdc9f049260035b7,aesthetic,12.638975999999955,55.662017,Copenhagen,5,6,0.8333333333333334,1
5140d5f2fdc9f049260035b8,aesthetic,12.600543000000016,55.630415,Copenhagen,3,3,1.0,1
5140d601fdc9f049260035d9,aesthetic,12.55163600000003,55.712272,Copenhagen,5,6,0.8333333333333334,1
5140d607fdc9f049260035e4,aesthetic,12.613323000000037,55.685039,Copenhagen,1,6,0.16666666666666666,0
5140d60dfdc9f049260035f0,aesthetic,12.502609000000009,55.693737,Copenhagen,6,6,1.0,1
5140d610fdc9f049260035f4,aesthetic,12.617860000000064,55.62878,Copenhagen,5,6,0.8333333333333334,1
5140d659fdc9f04926003645,aesthetic,-6.319622999999979,53.328899,Dublin,4,5,0.8,1
5140d65afdc9f04926003646,aesthetic,-6.305310999999961,53.375997,Dublin,3,3,1.0,1
5140d65cfdc9f04926003648,aesthetic,-6.123334,53.274484,Dublin,5,5,1.0,1
5140d660fdc9f0492600364d,aesthetic,-6.222445999999991,53.351095,Dublin,1,5,0.2,0
5140d662fdc9f0492600364f,aesthetic,-6.158890000000042,53.388931,Dublin,3,3,1.0,1
5140d663fdc9f04926003650,aesthetic,-6.183379000000059,53.282649,Dublin,3,3,1.0,1
5140d665fdc9f04926003652,aesthetic,-6.358026999999993,53.378134,Dublin,5,6,0.8333333333333334,1
5140d666fdc9f04926003653,aesthetic,-6.178406999999993,53.274883,Dublin,5,6,0.8333333333333334,1
5140d668fdc9f04926003656,aesthetic,-6.1949710000000096,53.394295,Dublin,0,3,0.0,0
5140d66afdc9f04926003658,aesthetic,-6.306114999999977,53.279397,Dublin,4,5,0.8,1
5140d671fdc9f04926003660,aesthetic,-6.167226000000028,53.27081,Dublin,6,7,0.8571428571428571,1
5140d671fdc9f04926003661,aesthetic,-6.146434999999997,53.290602,Dublin,6,6,1.0,1
5140d676fdc9f04926003666,aesthetic,-6.198271999999975,53.275078,Dublin,6,7,0.8571428571428571,1
5140d677fdc9f04926003668,aesthetic,-6.098009999999931,53.380295,Dublin,3,3,1.0,1
5140d678fdc9f0492600366a,aesthetic,-6.18601000000001,53.36914,Dublin,4,4,1.0,1
5140d67afdc9f0492600366d,aesthetic,-6.234072999999967,53.35284,Dublin,1,6,0.16666666666666666,0
5140d67bfdc9f0492600366f,aesthetic,-6.177332999999976,53.394153,Dublin,1,5,0.2,0
5140d681fdc9f04926003676,aesthetic,-6.313945999999987,53.281468,Dublin,5,5,1.0,1
5140d684fdc9f04926003679,aesthetic,-6.3565360000000055,53.335026,Dublin,0,3,0.0,0
5140d68afdc9f0492600367e,aesthetic,-6.24201400000004,53.27905,Dublin,1,5,0.2,0
5140d68bfdc9f0492600367f,aesthetic,-6.188761,53.384275,Dublin,4,5,0.8,1
5140d68dfdc9f04926003682,aesthetic,-6.354954000000021,53.334046,Dublin,0,5,0.0,0
5140d68ffdc9f04926003683,aesthetic,-6.328085999999985,53.31248,Dublin,6,7,0.8571428571428571,1
5140d693fdc9f04926003686,aesthetic,-6.264766000000009,53.329197,Dublin,6,6,1.0,1
5140d698fdc9f0492600368a,aesthetic,-6.215030999999954,53.280699,Dublin,0,4,0.0,0
5140d69bfdc9f0492600368d,aesthetic,-6.3012639999999465,53.283121,Dublin,0,4,0.0,0
5140d69cfdc9f0492600368e,aesthetic,-6.24398199999996,53.356739,Dublin,1,6,0.16666666666666666,0
5140d69dfdc9f04926003690,aesthetic,-6.3023900000000594,53.275892,Dublin,5,5,1.0,1
5140d69ffdc9f04926003692,aesthetic,-6.159888000000024,53.381874,Dublin,4,4,1.0,1
5140d6a4fdc9f04926003698,aesthetic,-6.335511999999994,53.380824,Dublin,3,3,1.0,1
5140d6acfdc9f049260036a0,aesthetic,-6.236545999999976,53.31476,Dublin,4,4,1.0,1
5140d6adfdc9f049260036a2,aesthetic,-6.303963000000067,53.354519,Dublin,3,3,1.0,1
5140d6b4fdc9f049260036ab,aesthetic,-6.262777000000028,53.388746,Dublin,3,3,1.0,1
5140d6b7fdc9f049260036af,aesthetic,-6.323067000000037,53.27815,Dublin,0,4,0.0,0
5140d6c2fdc9f049260036b9,aesthetic,-6.336749999999938,53.317808,Dublin,0,3,0.0,0
5140d6cbfdc9f049260036c1,aesthetic,-6.154115999999931,53.383582,Dublin,3,3,1.0,1
5140d6d1fdc9f049260036c7,aesthetic,-6.324364999999943,53.372551,Dublin,4,5,0.8,1
5140d6d3fdc9f049260036c9,aesthetic,-6.254920999999968,53.409504,Dublin,0,4,0.0,0
5140d6d4fdc9f049260036cb,aesthetic,-6.337050999999974,53.387987,Dublin,5,6,0.8333333333333334,1
5140d6d6fdc9f049260036cd,aesthetic,-6.1539189999999735,53.393864,Dublin,0,5,0.0,0
5140d6d9fdc9f049260036d1,aesthetic,-6.1594259999999394,53.262136,Dublin,3,3,1.0,1
5140d6dcfdc9f049260036d3,aesthetic,-6.176095000000032,53.30185,Dublin,3,3,1.0,1
5140d6e1fdc9f049260036da,aesthetic,-6.176083999999946,53.368371,Dublin,4,5,0.8,1
5140d6e8fdc9f049260036e7,aesthetic,-6.301733000000013,53.351501,Dublin,5,5,1.0,1
5140d6eafdc9f049260036eb,aesthetic,-6.22297500000002,53.337197,Dublin,5,5,1.0,1
5140d6ecfdc9f049260036ef,aesthetic,-6.1942730000000665,53.302973,Dublin,3,3,1.0,1
5140d6f0fdc9f049260036f7,aesthetic,-6.310248999999999,53.385071,Dublin,1,6,0.16666666666666666,0
5140d6f4fdc9f049260036ff,aesthetic,-6.265490999999997,53.395358,Dublin,0,3,0.0,0
5140d6f7fdc9f04926003706,aesthetic,-6.330147000000011,53.365815,Dublin,4,4,1.0,1
5140d6fcfdc9f04926003712,aesthetic,-6.123999000000026,53.395382,Dublin,5,6,0.8333333333333334,1
5140d6fffdc9f04926003718,aesthetic,-6.1594259999999394,53.262136,Dublin,3,3,1.0,1
5140d712fdc9f0492600373f,aesthetic,-6.303820999999971,53.301993,Dublin,3,3,1.0,1
5140d714fdc9f04926003744,aesthetic,-6.185345999999981,53.258031,Dublin,0,5,0.0,0
5140d715fdc9f04926003745,aesthetic,-6.2788909999999305,53.32348,Dublin,3,3,1.0,1
5140d71efdc9f04926003754,aesthetic,-6.293582000000015,53.370565,Dublin,0,3,0.0,0
5140d71ffdc9f04926003756,aesthetic,-6.237078999999994,53.28224,Dublin,4,4,1.0,1
5140d720fdc9f04926003759,aesthetic,-6.352127999999993,53.367734,Dublin,3,3,1.0,1
5140d723fdc9f04926003761,aesthetic,-6.184922000000029,53.292434,Dublin,3,3,1.0,1
5140d724fdc9f04926003764,aesthetic,-6.22515999999996,53.299596,Dublin,6,7,0.8571428571428571,1
5140d727fdc9f04926003768,aesthetic,-6.10052799999994,53.37951,Dublin,4,5,0.8,1
5140d730fdc9f04926003779,aesthetic,-6.05744100000004,53.38601,Dublin,1,6,0.16666666666666666,0
5140d733fdc9f04926003780,aesthetic,-6.262458000000038,53.322936,Dublin,1,7,0.14285714285714285,0
5140d734fdc9f04926003784,aesthetic,-6.202394000000027,53.302863,Dublin,3,3,1.0,1
5140d737fdc9f04926003789,aesthetic,-6.054556000000048,53.374991,Dublin,6,6,1.0,1
5140d739fdc9f0492600378d,aesthetic,-6.263288999999986,53.346905,Dublin,3,3,1.0,1
5140d73afdc9f04926003791,aesthetic,-6.097474000000034,53.376445,Dublin,4,5,0.8,1
5140d741fdc9f0492600379d,aesthetic,-6.3086000000000695,53.360939,Dublin,0,3,0.0,0
5140d743fdc9f049260037a1,aesthetic,-6.237779000000046,53.335711,Dublin,4,4,1.0,1
5140d74bfdc9f049260037ac,aesthetic,-6.327105999999958,53.336168,Dublin,0,4,0.0,0
5140d74bfdc9f049260037af,aesthetic,-6.200431999999978,53.340643,Dublin,0,4,0.0,0
5140d753fdc9f049260037b8,aesthetic,-6.22156700000005,53.402237,Dublin,3,3,1.0,1
5140d758fdc9f049260037be,aesthetic,-6.163187999999991,53.255832,Dublin,3,3,1.0,1
5140d767fdc9f049260037db,aesthetic,-6.241415999999958,53.405273,Dublin,0,5,0.0,0
5140d76cfdc9f049260037e6,aesthetic,-6.1744659999999385,53.264733,Dublin,4,5,0.8,1
5140d777fdc9f049260037fc,aesthetic,-6.351183999999989,53.366293,Dublin,3,3,1.0,1
5140d779fdc9f04926003800,aesthetic,-6.330593000000022,53.3365,Dublin,1,5,0.2,0
5140d785fdc9f04926003817,aesthetic,-6.187163999999939,53.297172,Dublin,0,3,0.0,0
5140d78efdc9f0492600382b,aesthetic,-6.217014999999947,53.323668,Dublin,3,3,1.0,1
5140d78ffdc9f0492600382e,aesthetic,-6.213028000000008,53.325291,Dublin,5,5,1.0,1
5140d790fdc9f04926003830,aesthetic,-6.096449000000007,53.391533,Dublin,4,4,1.0,1
5140d791fdc9f04926003833,aesthetic,-6.175311999999963,53.365131,Dublin,5,5,1.0,1
5140d798fdc9f0492600383c,aesthetic,-6.225122000000056,53.303756,Dublin,0,6,0.0,0
5140d79afdc9f0492600383f,aesthetic,-6.1791769999999815,53.380045,Dublin,5,6,0.8333333333333334,1
5140d79bfdc9f04926003843,aesthetic,-6.142651999999998,53.257849,Dublin,4,4,1.0,1
5140d7a4fdc9f04926003853,aesthetic,-6.37835599999994,53.325669,Dublin,3,3,1.0,1
5140d7a5fdc9f04926003855,aesthetic,-6.317974000000049,53.383619,Dublin,4,5,0.8,1
5140d7a6fdc9f04926003857,aesthetic,-6.3363469999999325,53.309665,Dublin,1,5,0.2,0
5140d7a7fdc9f04926003859,aesthetic,-6.354521999999975,53.376517,Dublin,6,6,1.0,1
5140d7a7fdc9f0492600385a,aesthetic,-6.3781249999999545,53.351731,Dublin,0,3,0.0,0
5140d7a8fdc9f0492600385d,aesthetic,-6.308596999999963,53.328892,Dublin,4,4,1.0,1
5140d7b0fdc9f0492600386f,aesthetic,-6.102678999999966,53.379593,Dublin,4,4,1.0,1
5140d7b7fdc9f0492600387c,aesthetic,-6.251418000000058,53.315184,Dublin,4,4,1.0,1
5140d7bafdc9f04926003884,aesthetic,-6.133172000000059,53.265574,Dublin,5,6,0.8333333333333334,1
5140d7bcfdc9f0492600388a,aesthetic,-6.321936999999934,53.304071,Dublin,0,3,0.0,0
5140d7befdc9f0492600388d,aesthetic,-6.165048999999954,53.287179,Dublin,4,5,0.8,1
5140d7befdc9f0492600388e,aesthetic,-6.260426999999936,53.335083,Dublin,4,5,0.8,1
5140d7c3fdc9f04926003898,aesthetic,-6.29674799999998,53.357428,Dublin,3,3,1.0,1
5140d7c6fdc9f0492600389f,aesthetic,-6.254034000000047,53.298269,Dublin,3,3,1.0,1
5140d7cafdc9f049260038a5,aesthetic,-6.218080999999984,53.266863,Dublin,5,5,1.0,1
5140d7ccfdc9f049260038a7,aesthetic,-6.243329000000017,53.324092,Dublin,0,3,0.0,0
5140d7cdfdc9f049260038a9,aesthetic,-6.203634999999963,53.273823,Dublin,0,4,0.0,0
5140d7cdfdc9f049260038ac,aesthetic,-6.236476000000039,53.304224,Dublin,3,3,1.0,1
5140d7cffdc9f049260038af,aesthetic,-6.323134999999979,53.393839,Dublin,1,5,0.2,0
5140d7d6fdc9f049260038ba,aesthetic,-6.13789799999995,53.275681,Dublin,1,6,0.16666666666666666,0
5140d7dafdc9f049260038c5,aesthetic,-6.247417000000041,53.297487,Dublin,5,6,0.8333333333333334,1
5140d7dbfdc9f049260038c8,aesthetic,-6.261900999999966,53.365403,Dublin,0,4,0.0,0
5140d7dffdc9f049260038cf,aesthetic,-6.332556000000068,53.365932,Dublin,4,4,1.0,1
5140d7e1fdc9f049260038d6,aesthetic,-6.13246700000002,53.274264,Dublin,7,7,1.0,1
5140d7e8fdc9f049260038e4,aesthetic,-6.321122000000059,53.303837,Dublin,5,5,1.0,1
5140d7edfdc9f049260038f1,aesthetic,-6.166850999999952,53.371272,Dublin,4,5,0.8,1
5140d7eefdc9f049260038f7,aesthetic,-6.257241000000022,53.285388,Dublin,5,5,1.0,1
5140d7effdc9f049260038f8,aesthetic,-6.189261999999985,53.305951,Dublin,5,6,0.8333333333333334,1
5140d7f3fdc9f049260038ff,aesthetic,-6.056742999999983,53.379646,Dublin,5,5,1.0,1
5140d7f7fdc9f04926003903,aesthetic,-6.187048000000004,53.290198,Dublin,8,8,1.0,1
5140d7f8fdc9f04926003904,aesthetic,-6.236030000000028,53.363464,Dublin,4,5,0.8,1
5140d7fafdc9f04926003908,aesthetic,-6.331290999999965,53.34492,Dublin,3,3,1.0,1
5140d7fcfdc9f0492600390e,aesthetic,-6.130392000000029,53.397309,Dublin,5,6,0.8333333333333334,1
5140d7fcfdc9f04926003911,aesthetic,-6.35969399999999,53.332577,Dublin,0,3,0.0,0
5140d800fdc9f0492600391a,aesthetic,-6.102710000000002,53.378881,Dublin,3,3,1.0,1
5140d804fdc9f04926003921,aesthetic,-6.339584000000059,53.378616,Dublin,3,3,1.0,1
5140d807fdc9f04926003927,aesthetic,-6.316438000000062,53.334871,Dublin,1,7,0.14285714285714285,0
5140d80ffdc9f04926003931,aesthetic,-6.244754999999941,53.363984,Dublin,0,6,0.0,0
5140d811fdc9f04926003933,aesthetic,-6.202919000000065,53.262901,Dublin,5,5,1.0,1
5140d813fdc9f04926003939,aesthetic,-6.321565999999962,53.381289,Dublin,0,4,0.0,0
5140d815fdc9f0492600393d,aesthetic,-6.291602000000012,53.356336,Dublin,3,3,1.0,1
5140d81cfdc9f0492600394b,aesthetic,-6.158014999999978,53.378512,Dublin,4,5,0.8,1
5140d81ffdc9f04926003950,aesthetic,-6.244102999999996,53.378631,Dublin,1,6,0.16666666666666666,0
5140d820fdc9f04926003952,aesthetic,-6.303044,53.400206,Dublin,1,6,0.16666666666666666,0
5140d827fdc9f0492600395c,aesthetic,-6.185179999999946,53.289216,Dublin,4,4,1.0,1
5140d82cfdc9f04926003968,aesthetic,-6.367228999999952,53.371114,Dublin,5,6,0.8333333333333334,1
5140d832fdc9f04926003975,aesthetic,-6.291424000000006,53.376817,Dublin,4,5,0.8,1
5140d835fdc9f0492600397c,aesthetic,-6.265247000000045,53.374892,Dublin,3,3,1.0,1
5140d835fdc9f0492600397d,aesthetic,-6.228893999999968,53.390671,Dublin,6,6,1.0,1
5140d839fdc9f04926003983,aesthetic,-6.341118999999935,53.340117,Dublin,1,5,0.2,0
5140d83afdc9f04926003988,aesthetic,-6.185273000000052,53.367558,Dublin,3,3,1.0,1
5140d841fdc9f04926003997,aesthetic,-6.34072900000001,53.37902,Dublin,5,6,0.8333333333333334,1
5140d844fdc9f0492600399c,aesthetic,-6.141629999999964,53.263509,Dublin,6,7,0.8571428571428571,1
5140d84afdc9f049260039a8,aesthetic,-6.120980000000031,53.393609,Dublin,5,6,0.8333333333333334,1
5140d852fdc9f049260039b8,aesthetic,-6.305878000000007,53.300648,Dublin,7,7,1.0,1
5140d856fdc9f049260039c1,aesthetic,-6.215811000000031,53.311456,Dublin,4,4,1.0,1
5140d865fdc9f049260039da,aesthetic,-6.336548999999991,53.327956,Dublin,0,5,0.0,0
5140d869fdc9f049260039e8,aesthetic,-6.293532000000027,53.28643,Dublin,1,5,0.2,0
5140d86cfdc9f049260039ec,aesthetic,-6.306393000000071,53.386991,Dublin,0,3,0.0,0
5140d86dfdc9f049260039ef,aesthetic,-6.373250999999982,53.334853,Dublin,3,3,1.0,1
5140d86efdc9f049260039f1,aesthetic,-6.24745699999994,53.39464,Dublin,0,5,0.0,0
5140d870fdc9f049260039f4,aesthetic,-6.246067000000039,53.409884,Dublin,1,5,0.2,0
5140d872fdc9f049260039f6,aesthetic,-6.362334000000033,53.317346,Dublin,0,3,0.0,0
5140d87efdc9f04926003a0d,aesthetic,-6.181736000000001,53.2829,Dublin,5,6,0.8333333333333334,1
5140d880fdc9f04926003a0e,aesthetic,-6.25333999999998,53.288697,Dublin,4,5,0.8,1
5140d884fdc9f04926003a15,aesthetic,-6.249335999999971,53.291667,Dublin,5,6,0.8333333333333334,1
5140d88dfdc9f04926003a25,aesthetic,-6.162176000000045,53.26841,Dublin,4,4,1.0,1
5140d890fdc9f04926003a2f,aesthetic,-6.178459999999973,53.264032,Dublin,7,7,1.0,1
5140d890fdc9f04926003a30,aesthetic,-6.059334000000035,53.368653,Dublin,4,4,1.0,1
5140d894fdc9f04926003a37,aesthetic,-6.358463000000029,53.359741,Dublin,6,6,1.0,1
5140d897fdc9f04926003a3c,aesthetic,-6.358066000000008,53.345727,Dublin,3,3,1.0,1
5140d8a1fdc9f04926003a54,aesthetic,-6.190857000000051,53.287485,Dublin,6,6,1.0,1
5140d8a2fdc9f04926003a58,aesthetic,-6.230346000000054,53.300008,Dublin,3,3,1.0,1
5140d8a5fdc9f04926003a5b,aesthetic,-6.354653999999982,53.356308,Dublin,3,3,1.0,1
5140d8a5fdc9f04926003a5d,aesthetic,-6.169502999999963,53.269336,Dublin,4,4,1.0,1
5140d8a5fdc9f04926003a5f,aesthetic,-6.2950590000000375,53.284177,Dublin,0,3,0.0,0
5140d8a6fdc9f04926003a60,aesthetic,-6.142982999999958,53.39055,Dublin,4,4,1.0,1
5140d8a7fdc9f04926003a63,aesthetic,-6.354509000000007,53.376865,Dublin,4,4,1.0,1
5140d8a8fdc9f04926003a65,aesthetic,-6.200381999999991,53.378902,Dublin,4,5,0.8,1
5140d8adfdc9f04926003a71,aesthetic,-6.248272000000043,53.368347,Dublin,5,6,0.8333333333333334,1
5140d8aefdc9f04926003a73,aesthetic,-6.213571000000002,53.270037,Dublin,6,7,0.8571428571428571,1
5140d8b5fdc9f04926003a80,aesthetic,-6.323513999999932,53.366252,Dublin,0,3,0.0,0
5140d8b7fdc9f04926003a85,aesthetic,-6.219250999999986,53.293399,Dublin,4,4,1.0,1
5140d8b9fdc9f04926003a8a,aesthetic,-6.167811000000029,53.378488,Dublin,3,3,1.0,1
5140d8bbfdc9f04926003a90,aesthetic,-6.181226000000038,53.401001,Dublin,1,6,0.16666666666666666,0
5140d8bcfdc9f04926003a94,aesthetic,-6.277204999999981,53.285408,Dublin,4,5,0.8,1
5140d8bffdc9f04926003a98,aesthetic,-6.240612999999939,53.301663,Dublin,5,6,0.8333333333333334,1
5140d8c1fdc9f04926003a9b,aesthetic,-6.287149999999997,53.404273,Dublin,4,5,0.8,1
5140d8c4fdc9f04926003a9f,aesthetic,-6.232645000000048,53.283449,Dublin,3,3,1.0,1
5140d8cafdc9f04926003aae,aesthetic,-6.099118999999973,53.374703,Dublin,5,6,0.8333333333333334,1
5140d8cffdc9f04926003aba,aesthetic,-6.217241999999942,53.353813,Dublin,0,3,0.0,0
5140d8d1fdc9f04926003abf,aesthetic,-6.273906000000011,53.301721,Dublin,4,5,0.8,1
5140d8d2fdc9f04926003ac0,aesthetic,-6.301355000000058,53.339801,Dublin,4,5,0.8,1
5140d8d2fdc9f04926003ac1,aesthetic,-6.267573999999968,53.370959,Dublin,5,5,1.0,1
5140d8d7fdc9f04926003ac8,aesthetic,-6.145832000000041,53.272536,Dublin,0,3,0.0,0
5140d8d9fdc9f04926003acc,aesthetic,-6.224435999999969,53.352789,Dublin,0,3,0.0,0
5140d8dafdc9f04926003ace,aesthetic,-6.35905200000002,53.367967,Dublin,3,3,1.0,1
5140d8e1fdc9f04926003ada,aesthetic,-6.254141000000004,53.32707,Dublin,3,3,1.0,1
5140d8e2fdc9f04926003adb,aesthetic,-6.206349999999929,53.321765,Dublin,5,5,1.0,1
5140d8eafdc9f04926003ae6,aesthetic,-6.16232100000002,53.383843,Dublin,3,3,1.0,1
5140d8ecfdc9f04926003aea,aesthetic,-6.235227000000009,53.363211,Dublin,3,3,1.0,1
5140d8effdc9f04926003aef,aesthetic,-6.21215200000006,53.28913,Dublin,0,4,0.0,0
5140d8f0fdc9f04926003af1,aesthetic,-6.073986999999988,53.389568,Dublin,0,4,0.0,0
5140d8f1fdc9f04926003af3,aesthetic,-6.331915999999978,53.323943,Dublin,4,5,0.8,1
5140d8f3fdc9f04926003af7,aesthetic,-6.193584999999985,53.2874,Dublin,3,3,1.0,1
5140d8f5fdc9f04926003afa,aesthetic,-6.080402000000049,53.367508,Dublin,6,6,1.0,1
5140d8fefdc9f04926003b0a,aesthetic,-6.054620999999997,53.375344,Dublin,5,5,1.0,1
5140d909fdc9f04926003b19,aesthetic,-6.224369000000024,53.352711,Dublin,0,6,0.0,0
5140d90bfdc9f04926003b1d,aesthetic,-6.264680999999996,53.396957,Dublin,1,6,0.16666666666666666,0
5140d90efdc9f04926003b25,aesthetic,-6.219596000000024,53.375882,Dublin,1,9,0.1111111111111111,0
5140d91afdc9f04926003b39,aesthetic,-6.353540000000066,53.322034,Dublin,0,3,0.0,0
5140d91dfdc9f04926003b41,aesthetic,-6.252734000000032,53.329875,Dublin,5,5,1.0,1
5140d921fdc9f04926003b48,aesthetic,-6.198833000000036,53.402645,Dublin,1,7,0.14285714285714285,0
5140d921fdc9f04926003b49,aesthetic,-6.286403000000064,53.27329,Dublin,0,4,0.0,0
5140d931fdc9f04926003b65,aesthetic,-6.1635800000000245,53.382316,Dublin,3,3,1.0,1
5140d933fdc9f04926003b69,aesthetic,-6.111998999999969,53.272145,Dublin,4,5,0.8,1
5140d933fdc9f04926003b6b,aesthetic,-6.218670999999972,53.26676,Dublin,4,4,1.0,1
5140d935fdc9f04926003b6f,aesthetic,-6.1825790000000325,53.299737,Dublin,4,5,0.8,1
5140d93bfdc9f04926003b79,aesthetic,-6.202958999999964,53.314456,Dublin,1,5,0.2,0
5140d93ffdc9f04926003b80,aesthetic,-6.247705999999994,53.364183,Dublin,3,3,1.0,1
5140d940fdc9f04926003b82,aesthetic,-6.246883000000025,53.31,Dublin,6,7,0.8571428571428571,1
5140d942fdc9f04926003b86,aesthetic,-6.378752999999961,53.34581,Dublin,1,7,0.14285714285714285,0
5140d946fdc9f04926003b91,aesthetic,-6.273838000000069,53.304661,Dublin,4,4,1.0,1
5140d947fdc9f04926003b93,aesthetic,-6.318021000000044,53.337383,Dublin,0,5,0.0,0
5140d94efdc9f04926003ba2,aesthetic,-6.187734999999975,53.293013,Dublin,4,4,1.0,1
5140d94ffdc9f04926003ba5,aesthetic,-6.259804000000031,53.391025,Dublin,4,5,0.8,1
5140d94ffdc9f04926003ba6,aesthetic,-6.347656000000029,53.377434,Dublin,1,5,0.2,0
5140d950fdc9f04926003ba8,aesthetic,-6.237401999999975,53.297439,Dublin,4,5,0.8,1
5140d952fdc9f04926003baf,aesthetic,-6.181055000000015,53.274317,Dublin,4,5,0.8,1
5140d961fdc9f04926003bb8,aesthetic,-6.215507000000002,53.386477,Dublin,0,3,0.0,0
5140d962fdc9f04926003bbd,aesthetic,-6.137473,53.286526,Dublin,6,7,0.8571428571428571,1
5140d967fdc9f04926003bdc,aesthetic,-6.198925000000031,53.300193,Dublin,4,4,1.0,1
5140d96bfdc9f04926003be5,aesthetic,-6.284802000000013,53.286099,Dublin,3,3,1.0,1
5140d971fdc9f04926003bf2,aesthetic,-6.234315000000038,53.362294,Dublin,0,6,0.0,0
5140d974fdc9f04926003bf6,aesthetic,-6.206808000000024,53.27181,Dublin,1,5,0.2,0
5140d97afdc9f04926003c01,aesthetic,-6.211011999999982,53.339972,Dublin,1,6,0.16666666666666666,0
5140d97bfdc9f04926003c03,aesthetic,-6.322656000000052,53.329423,Dublin,0,3,0.0,0
5140d986fdc9f04926003c17,aesthetic,-6.284798000000023,53.352102,Dublin,1,5,0.2,0
5140d988fdc9f04926003c1c,aesthetic,-6.312185999999997,53.301013,Dublin,5,5,1.0,1
5140d98efdc9f04926003c26,aesthetic,-6.239926999999966,53.283196,Dublin,3,3,1.0,1
5140d990fdc9f04926003c2d,aesthetic,-6.269399000000021,53.294649,Dublin,3,3,1.0,1
5140d996fdc9f04926003c36,aesthetic,-6.089646000000016,53.373706,Dublin,3,3,1.0,1
5140d998fdc9f04926003c3a,aesthetic,-6.379302999999936,53.345251,Dublin,1,5,0.2,0
5140d99afdc9f04926003c3e,aesthetic,-6.167126000000053,53.258349,Dublin,4,4,1.0,1
5140d9a6fdc9f04926003c54,aesthetic,-6.253469999999993,53.371267,Dublin,5,6,0.8333333333333334,1
5140d9abfdc9f04926003c5a,aesthetic,-6.26298399999996,53.273245,Dublin,7,8,0.875,1
5140d9b2fdc9f04926003c6b,aesthetic,-6.2831149999999525,53.298107,Dublin,4,5,0.8,1
5140d9b5fdc9f04926003c71,aesthetic,-6.250120000000038,53.33259,Dublin,3,3,1.0,1
5140d9b7fdc9f04926003c78,aesthetic,-6.111356999999998,53.262659,Dublin,3,3,1.0,1
5140d9bbfdc9f04926003c81,aesthetic,-6.330611999999974,53.325777,Dublin,1,7,0.14285714285714285,0
5140d9c7fdc9f04926003c9e,aesthetic,-6.242583999999965,53.375255,Dublin,5,5,1.0,1
